1,.305
2,.439
3,.561
4,.183
5,.366
6,.646
7,.488
8,.390
9,.207
10,.549
11,.500
12,.378
13,.683
14,.610
15,.634
16,.573
17,.317
18,.585
19,.524
20,.683
21,.622
22,.610
23,.671
24,.707
25,.537
26,.573
27,.646
28,.280
29,.232
