1,.537
2,.683
3,.415
4,.756
5,.232
6,.695
7,.610
8,.366
9,.439
10,.524
11,.451
12,.390
13,.695
14,.561
15,.707
16,.427
17,.207
18,.293
19,.561
20,.512
21,.671
22,.634
23,.500
24,.488
25,.585
26,.293
27,.744
28,.268
29,.476
30,.280
