1,.500
2,.634
3,.232
4,.671
5,.512
6,.573
7,.524
8,.720
9,.451
10,.500
11,.512
12,.366
13,.768
14,.220
15,.537
16,.268
17,.207
18,.549
19,.220
20,.646
21,.659
22,.720
23,.366
24,.683
25,.500
26,.671
27,.378
