1,.606
2,.591
3,.106
4,.758
5,.318
6,.545
7,.576
8,.379
9,.348
10,.515
11,.636
12,.606
13,.621
14,.621
15,.697
16,.470
17,.394
18,.333
19,.318
20,.545
21,.712
22,.561
23,.530
24,.500
25,.424
26,.333
27,.758
28,.348
29,.545
30,.303
