1,.524
2,.683
3,.317
4,.744
5,.402
6,.341
7,.244
8,.610
9,.537
10,.634
11,.500
12,.378
13,.707
14,.293
15,.585
16,.354
17,.317
18,.476
19,.378
20,.537
21,.671
22,.768
23,.305
24,.671
25,.500
26,.659
27,.366
