1,.561
2,.402
3,.500
4,.878
5,.573
6,.317
7,.427
8,.561
9,.439
10,.585
11,.634
12,.354
13,.646
14,.512
15,.305
16,.317
17,.366
18,.573
19,.732
20,.220
21,.500
22,.537
23,.476
24,.720
25,.780
26,.256
27,.671
28,.183
29,.476
