1,.695
2,.720
3,.488
4,.378
5,.671
6,.451
7,.634
8,.512
9,.512
10,.500
11,.146
12,.793
13,.610
14,.293
15,.293
16,.549
17,.439
18,.598
19,.354
20,.341
21,.476
22,.537
23,.512
