1,.159
2,.549
3,.220
4,.573
5,.512
6,.707
7,.598
8,.659
9,.415
10,.622
11,.537
12,.451
13,.415
14,.549
15,.720
16,.366
17,.537
18,.512
19,.220
20,.402
21,.439
22,.524
23,.756
24,.329
25,.610
26,.720
27,.634
28,.402
29,.317
30,.549
