1,.463
2,.305
3,.537
4,.524
5,.585
6,.402
7,.598
8,.439
9,.354
10,.622
11,.659
12,.683
13,.695
14,.329
15,.610
16,.659
17,.183
18,.488
19,.415
20,.451
21,.720
22,.280
23,.232
24,.585
25,.659
26,.341
27,.756
28,.585
29,.305
30,.537
