1,.512
2,.427
3,.610
4,.573
5,.524
6,.439
7,.500
8,.341
9,.317
10,.573
11,.634
12,.207
13,.585
14,.390
15,.415
16,.256
17,.366
18,.671
19,.695
20,.293
21,.720
22,.537
23,.476
24,.756
25,.695
26,.732
27,.256
