1,.620
2,.380
3,.520
4,.260
5,.440
6,.380
7,.280
8,.580
9,.420
10,.620
11,.660
12,.180
13,.620
14,.660
15,.560
16,.500
17,.320
18,.540
19,.660
20,.560
21,.540
22,.700
23,.540
24,.740
25,.500
26,.460
27,.740
28,.160
29,.360
