1,.732
2,.488
3,.463
4,.402
5,.610
6,.646
7,.610
8,.366
9,.390
10,.817
11,.683
12,.463
13,.683
14,.256
15,.671
16,.451
17,.500
18,.195
19,.549
20,.207
21,.549
22,.305
23,.220
24,.476
25,.622
26,.354
27,.671
28,.598
29,.463
30,.561
