1,.317
2,.402
3,.317
4,.500
5,.610
6,.732
7,.537
8,.780
9,.415
10,.415
11,.500
12,.573
13,.549
14,.598
15,.634
16,.488
17,.402
18,.598
19,.463
20,.280
21,.439
22,.463
23,.659
24,.256
25,.537
26,.768
27,.427
28,.329
29,.500
30,.512
