1,2391.0289
2,1960.1554
3,1875.8360
4,2152.0018
5,2217.7288
6,2091.7311
7,2040.9141
8,2835.4021
9,2284.6751
10,2001.6481
11,1734.4581
12,2414.3821
13,2495.1166
14,2187.5117
15,2140.7480
16,2518.9483
17,1865.3337
18,2610.5969
19,2050.6381
20,1467.8308
21,2328.8190
22,2478.7972
23,2580.7896
24,1628.6358
25,2285.5143
26,2284.2629
27,2076.7700
28,2156.9531
29,1972.0921
30,2496.5408
