1,2152.9972
2,2200.0995
3,2319.9164
4,2478.2069
5,2011.4823
6,1925.2456
7,2402.4168
8,2636.0363
9,2439.8117
10,2553.5728
11,2275.6971
12,2269.4922
13,2429.4484
14,2393.0434
15,2069.3873
16,2149.1509
17,2350.4411
18,2519.2804
19,1756.6822
20,2533.4262
21,2398.1554
22,2537.7753
23,2646.3312
24,2169.2408
25,2227.6797
26,2646.2778
27,2165.1775
