1,2113.8726
2,2118.9165
3,2129.2359
4,2685.6046
5,1874.4164
6,2431.6727
7,2016.5017
8,2514.6314
9,2190.0188
10,2572.2095
11,2650.2510
12,1956.0653
13,2576.1655
14,2132.9286
15,2137.2312
16,2405.9727
17,1983.2334
18,2392.4485
19,1897.7726
20,2670.2118
21,2258.6211
22,2671.3070
23,2295.2433
24,2370.7628
25,2291.1409
26,2507.3119
27,2283.5408
