1,1697.7187
2,2202.7334
3,2828.7754
4,1996.6091
5,1956.1970
6,2333.3773
7,2248.7798
8,2199.5285
9,1896.2994
10,2261.6288
11,2277.7435
12,2058.8922
13,2193.5847
14,2557.2701
15,2172.0334
16,2328.2532
17,1884.3970
18,2253.9386
19,2243.2580
20,2180.8629
21,2153.6970
22,2262.0264
23,2594.4751
24,2274.6628
25,2202.6680
26,2317.0091
27,2266.4508
28,2293.2825
29,1428.9114
