1,2356.3555
2,2161.6117
3,2442.6239
4,2454.2093
5,2297.3118
6,1778.3920
7,2468.2826
8,2236.0872
9,1934.4408
10,2448.6070
11,2445.7704
12,2544.2214
13,2295.5021
14,2175.2239
15,2174.1362
16,2484.3385
17,2137.8286
18,2212.7290
19,2466.7433
20,2389.9631
21,2038.8143
22,2130.2824
23,1976.3531
24,2339.8994
25,2225.9310
26,2369.2948
27,2061.9190
